userid, idIoTagent, quality, 400, sample_timestamp, 09:13:08, received timestamp, 16/06:13:11, Message length, 20.867
userid, idIoTagent, quality, 404, sample_timestamp, 09:45:53, received timestamp, 16/06:46:35, Message length, 22.909
userid, idIoTagent, quality, 409, sample_timestamp, 09:46:07, received timestamp, 16/06:46:35, Message length, 22.909
userid, idIoTagent, quality, 410, sample_timestamp, 09:46:21, received timestamp, 16/06:46:35, Message length, 22.909
userid, idIoTagent, quality, 431, sample_timestamp, 09:46:27, received timestamp, 16/06:46:35, Message length, 22.909
userid, idIoTagent, quality, 428, sample_timestamp, 09:46:34, received timestamp, 16/06:46:35, Message length, 22.909
userid, idIoTagent, quality, 437, sample_timestamp, 09:46:42, received timestamp, 16/06:47:16, Message length, 22.909
userid, idIoTagent, quality, 415, sample_timestamp, 09:46:50, received timestamp, 16/06:47:16, Message length, 22.909
userid, idIoTagent, quality, 415, sample_timestamp, 09:46:58, received timestamp, 16/06:47:16, Message length, 22.909
userid, idIoTagent, quality, 415, sample_timestamp, 09:47:06, received timestamp, 16/06:47:16, Message length, 22.909
userid, idIoTagent, quality, 406, sample_timestamp, 09:47:15, received timestamp, 16/06:47:16, Message length, 22.909
userid, idIoTagent, quality, 407, sample_timestamp, 09:47:23, received timestamp, 16/06:47:47, Message length, 25.111
userid, idIoTagent, quality, 412, sample_timestamp, 09:47:29, received timestamp, 16/06:47:47, Message length, 25.111
userid, idIoTagent, quality, 414, sample_timestamp, 09:47:37, received timestamp, 16/06:47:47, Message length, 25.111
userid, idIoTagent, quality, 400, sample_timestamp, 09:47:52, received timestamp, 16/06:48:16, Message length, 27.286
userid, idIoTagent, quality, 400, sample_timestamp, 09:48:09, received timestamp, 16/06:48:16, Message length, 27.286
userid, idIoTagent, quality, 400, sample_timestamp, 09:48:25, received timestamp, 16/06:48:39, Message length, 26.5
userid, idIoTagent, quality, 400, sample_timestamp, 09:48:39, received timestamp, 16/06:48:39, Message length, 26.5
userid, idIoTagent, quality, 400, sample_timestamp, 09:48:55, received timestamp, 16/06:49:13, Message length, 24.0
userid, idIoTagent, quality, 412, sample_timestamp, 09:49:00, received timestamp, 16/06:49:13, Message length, 24.0
userid, idIoTagent, quality, 400, sample_timestamp, 09:49:06, received timestamp, 16/06:49:13, Message length, 24.0
userid, idIoTagent, quality, 400, sample_timestamp, 09:49:12, received timestamp, 16/06:49:13, Message length, 24.0
userid, idIoTagent, quality, 403, sample_timestamp, 09:49:18, received timestamp, 16/06:49:37, Message length, 22.0
userid, idIoTagent, quality, 406, sample_timestamp, 09:49:22, received timestamp, 16/06:49:37, Message length, 22.0
userid, idIoTagent, quality, 400, sample_timestamp, 09:49:27, received timestamp, 16/06:49:37, Message length, 22.0
userid, idIoTagent, quality, 400, sample_timestamp, 09:49:31, received timestamp, 16/06:49:37, Message length, 22.0
userid, idIoTagent, quality, 400, sample_timestamp, 09:49:36, received timestamp, 16/06:49:37, Message length, 22.0
userid, idIoTagent, quality, 401, sample_timestamp, 09:49:41, received timestamp, 16/06:50:04, Message length, 22.111
userid, idIoTagent, quality, 400, sample_timestamp, 09:49:46, received timestamp, 16/06:50:04, Message length, 22.111
userid, idIoTagent, quality, 413, sample_timestamp, 09:49:52, received timestamp, 16/06:50:04, Message length, 22.111
userid, idIoTagent, quality, 400, sample_timestamp, 09:49:57, received timestamp, 16/06:50:04, Message length, 22.111
userid, idIoTagent, quality, 408, sample_timestamp, 09:50:03, received timestamp, 16/06:50:04, Message length, 22.111
userid, idIoTagent, quality, 416, sample_timestamp, 09:50:09, received timestamp, 16/06:50:36, Message length, 22.818
userid, idIoTagent, quality, 438, sample_timestamp, 09:50:14, received timestamp, 16/06:50:36, Message length, 22.818
userid, idIoTagent, quality, 438, sample_timestamp, 09:50:22, received timestamp, 16/06:50:36, Message length, 22.818
userid, idIoTagent, quality, 431, sample_timestamp, 09:50:29, received timestamp, 16/06:50:36, Message length, 22.818
userid, idIoTagent, quality, 443, sample_timestamp, 09:50:36, received timestamp, 16/06:50:36, Message length, 22.818
userid, idIoTagent, quality, 431, sample_timestamp, 09:50:44, received timestamp, 16/06:51:18, Message length, 23.0
userid, idIoTagent, quality, 421, sample_timestamp, 09:50:51, received timestamp, 16/06:51:18, Message length, 23.0
userid, idIoTagent, quality, 401, sample_timestamp, 09:51:00, received timestamp, 16/06:51:18, Message length, 23.0
userid, idIoTagent, quality, 400, sample_timestamp, 09:51:08, received timestamp, 16/06:51:18, Message length, 23.0
userid, idIoTagent, quality, 413, sample_timestamp, 09:51:17, received timestamp, 16/06:51:18, Message length, 23.0
userid, idIoTagent, quality, 419, sample_timestamp, 09:51:24, received timestamp, 16/06:51:58, Message length, 22.8
userid, idIoTagent, quality, 416, sample_timestamp, 09:51:31, received timestamp, 16/06:51:58, Message length, 22.8
userid, idIoTagent, quality, 400, sample_timestamp, 09:51:36, received timestamp, 16/06:51:58, Message length, 22.8
userid, idIoTagent, quality, 418, sample_timestamp, 09:51:46, received timestamp, 16/06:51:58, Message length, 22.8
userid, idIoTagent, quality, 417, sample_timestamp, 09:51:57, received timestamp, 16/06:51:58, Message length, 22.8
userid, idIoTagent, quality, 408, sample_timestamp, 09:52:08, received timestamp, 16/06:52:49, Message length, 22.25
userid, idIoTagent, quality, 417, sample_timestamp, 09:52:19, received timestamp, 16/06:52:49, Message length, 22.25
userid, idIoTagent, quality, 423, sample_timestamp, 09:52:28, received timestamp, 16/06:52:49, Message length, 22.25
userid, idIoTagent, quality, 415, sample_timestamp, 09:52:38, received timestamp, 16/06:52:49, Message length, 22.25
userid, idIoTagent, quality, 406, sample_timestamp, 09:52:48, received timestamp, 16/06:52:49, Message length, 22.25
userid, idIoTagent, quality, 400, sample_timestamp, 09:52:57, received timestamp, 16/06:53:28, Message length, 22.0
userid, idIoTagent, quality, 404, sample_timestamp, 09:53:05, received timestamp, 16/06:53:28, Message length, 22.0
userid, idIoTagent, quality, 400, sample_timestamp, 09:53:14, received timestamp, 16/06:53:28, Message length, 22.0
userid, idIoTagent, quality, 408, sample_timestamp, 09:53:21, received timestamp, 16/06:53:28, Message length, 22.0
userid, idIoTagent, quality, 413, sample_timestamp, 09:53:28, received timestamp, 16/06:53:28, Message length, 22.0
userid, idIoTagent, quality, 427, sample_timestamp, 09:53:35, received timestamp, 16/06:54:09, Message length, 22.556
userid, idIoTagent, quality, 405, sample_timestamp, 09:53:43, received timestamp, 16/06:54:09, Message length, 22.556
userid, idIoTagent, quality, 400, sample_timestamp, 09:53:51, received timestamp, 16/06:54:09, Message length, 22.556
userid, idIoTagent, quality, 410, sample_timestamp, 09:53:59, received timestamp, 16/06:54:09, Message length, 22.556
userid, idIoTagent, quality, 402, sample_timestamp, 09:54:08, received timestamp, 16/06:54:09, Message length, 22.556
userid, idIoTagent, quality, 400, sample_timestamp, 09:54:14, received timestamp, 16/06:54:33, Message length, 22.111
userid, idIoTagent, quality, 410, sample_timestamp, 09:54:19, received timestamp, 16/06:54:33, Message length, 22.111
userid, idIoTagent, quality, 409, sample_timestamp, 09:54:23, received timestamp, 16/06:54:33, Message length, 22.111
userid, idIoTagent, quality, 406, sample_timestamp, 09:54:28, received timestamp, 16/06:54:33, Message length, 22.111
userid, idIoTagent, quality, 415, sample_timestamp, 09:54:33, received timestamp, 16/06:54:33, Message length, 22.111
userid, idIoTagent, quality, 401, sample_timestamp, 09:54:38, received timestamp, 16/06:55:00, Message length, 21.5
userid, idIoTagent, quality, 404, sample_timestamp, 09:54:43, received timestamp, 16/06:55:00, Message length, 21.5
userid, idIoTagent, quality, 405, sample_timestamp, 09:54:48, received timestamp, 16/06:55:00, Message length, 21.5
userid, idIoTagent, quality, 414, sample_timestamp, 09:54:53, received timestamp, 16/06:55:00, Message length, 21.5
userid, idIoTagent, quality, 410, sample_timestamp, 09:54:59, received timestamp, 16/06:55:00, Message length, 21.5
userid, idIoTagent, quality, 400, sample_timestamp, 09:55:05, received timestamp, 16/06:55:26, Message length, 21.875
userid, idIoTagent, quality, 401, sample_timestamp, 09:55:10, received timestamp, 16/06:55:26, Message length, 21.875
userid, idIoTagent, quality, 432, sample_timestamp, 09:55:16, received timestamp, 16/06:55:26, Message length, 21.875
userid, idIoTagent, quality, 431, sample_timestamp, 09:55:21, received timestamp, 16/06:55:26, Message length, 21.875
userid, idIoTagent, quality, 431, sample_timestamp, 09:55:25, received timestamp, 16/06:55:26, Message length, 21.875
userid, idIoTagent, quality, 413, sample_timestamp, 09:55:32, received timestamp, 16/06:55:51, Message length, 25.111
userid, idIoTagent, quality, 425, sample_timestamp, 09:55:40, received timestamp, 16/06:55:51, Message length, 25.111
userid, idIoTagent, quality, 416, sample_timestamp, 09:55:48, received timestamp, 16/06:55:51, Message length, 25.111
userid, idIoTagent, quality, 428, sample_timestamp, 09:55:56, received timestamp, 16/06:56:19, Message length, 25.5
userid, idIoTagent, quality, 435, sample_timestamp, 09:56:04, received timestamp, 16/06:56:19, Message length, 25.5
userid, idIoTagent, quality, 471, sample_timestamp, 09:56:13, received timestamp, 16/06:56:19, Message length, 25.5
userid, idIoTagent, quality, 440, sample_timestamp, 09:56:21, received timestamp, 16/06:56:43, Message length, 24.0
userid, idIoTagent, quality, 411, sample_timestamp, 09:56:27, received timestamp, 16/06:56:43, Message length, 24.0
userid, idIoTagent, quality, 419, sample_timestamp, 09:56:35, received timestamp, 16/06:56:43, Message length, 24.0
userid, idIoTagent, quality, 412, sample_timestamp, 09:56:42, received timestamp, 16/06:56:43, Message length, 24.0
userid, idIoTagent, quality, 407, sample_timestamp, 09:56:47, received timestamp, 16/06:57:23, Message length, 23.9
userid, idIoTagent, quality, 413, sample_timestamp, 09:56:58, received timestamp, 16/06:57:23, Message length, 23.9
userid, idIoTagent, quality, 400, sample_timestamp, 09:57:10, received timestamp, 16/06:57:23, Message length, 23.9
userid, idIoTagent, quality, 400, sample_timestamp, 09:57:20, received timestamp, 16/06:57:23, Message length, 23.9
userid, idIoTagent, quality, 400, sample_timestamp, 09:57:30, received timestamp, 16/06:58:02, Message length, 24.0
userid, idIoTagent, quality, 400, sample_timestamp, 09:57:39, received timestamp, 16/06:58:02, Message length, 24.0
userid, idIoTagent, quality, 400, sample_timestamp, 09:57:50, received timestamp, 16/06:58:02, Message length, 24.0
userid, idIoTagent, quality, 400, sample_timestamp, 09:58:01, received timestamp, 16/06:58:02, Message length, 24.0
userid, idIoTagent, quality, 400, sample_timestamp, 09:58:10, received timestamp, 16/06:58:27, Message length, 24.0
userid, idIoTagent, quality, 400, sample_timestamp, 09:58:18, received timestamp, 16/06:58:27, Message length, 24.0
userid, idIoTagent, quality, 400, sample_timestamp, 09:58:25, received timestamp, 16/06:58:27, Message length, 24.0
userid, idIoTagent, quality, 400, sample_timestamp, 09:58:32, received timestamp, 16/06:58:53, Message length, 25.111
userid, idIoTagent, quality, 403, sample_timestamp, 09:58:39, received timestamp, 16/06:58:53, Message length, 25.111
userid, idIoTagent, quality, 410, sample_timestamp, 09:58:47, received timestamp, 16/06:58:53, Message length, 25.111
userid, idIoTagent, quality, 414, sample_timestamp, 09:58:55, received timestamp, 16/06:59:20, Message length, 24.111
userid, idIoTagent, quality, 427, sample_timestamp, 09:59:04, received timestamp, 16/06:59:20, Message length, 24.111
userid, idIoTagent, quality, 461, sample_timestamp, 09:59:13, received timestamp, 16/06:59:20, Message length, 24.111
userid, idIoTagent, quality, 448, sample_timestamp, 09:59:20, received timestamp, 16/06:59:20, Message length, 24.111
userid, idIoTagent, quality, 451, sample_timestamp, 09:59:34, received timestamp, 16/07:00:37, Message length, 22.25
userid, idIoTagent, quality, 463, sample_timestamp, 09:59:50, received timestamp, 16/07:00:37, Message length, 22.25
userid, idIoTagent, quality, 473, sample_timestamp, 10:00:06, received timestamp, 16/07:00:37, Message length, 22.25
userid, idIoTagent, quality, 490, sample_timestamp, 10:00:22, received timestamp, 16/07:00:37, Message length, 22.25
userid, idIoTagent, quality, 459, sample_timestamp, 10:00:36, received timestamp, 16/07:00:37, Message length, 22.25
userid, idIoTagent, quality, 461, sample_timestamp, 10:00:44, received timestamp, 16/07:01:18, Message length, 22.111
userid, idIoTagent, quality, 474, sample_timestamp, 10:00:52, received timestamp, 16/07:01:18, Message length, 22.111
userid, idIoTagent, quality, 445, sample_timestamp, 10:01:00, received timestamp, 16/07:01:18, Message length, 22.111
userid, idIoTagent, quality, 477, sample_timestamp, 10:01:09, received timestamp, 16/07:01:18, Message length, 22.111
userid, idIoTagent, quality, 475, sample_timestamp, 10:01:17, received timestamp, 16/07:01:18, Message length, 22.111
userid, idIoTagent, quality, 504, sample_timestamp, 10:01:24, received timestamp, 16/07:01:55, Message length, 22.0
userid, idIoTagent, quality, 540, sample_timestamp, 10:01:31, received timestamp, 16/07:01:55, Message length, 22.0
userid, idIoTagent, quality, 578, sample_timestamp, 10:01:39, received timestamp, 16/07:01:55, Message length, 22.0
userid, idIoTagent, quality, 554, sample_timestamp, 10:01:46, received timestamp, 16/07:01:55, Message length, 22.0
userid, idIoTagent, quality, 577, sample_timestamp, 10:01:55, received timestamp, 16/07:01:55, Message length, 22.0
userid, idIoTagent, quality, 561, sample_timestamp, 10:02:09, received timestamp, 16/07:02:22, Message length, 28.714
userid, idIoTagent, quality, 509, sample_timestamp, 10:02:26, received timestamp, 16/07:02:47, Message length, 27.286
userid, idIoTagent, quality, 560, sample_timestamp, 10:02:44, received timestamp, 16/07:02:47, Message length, 27.286
userid, idIoTagent, quality, 582, sample_timestamp, 10:03:03, received timestamp, 16/07:03:15, Message length, 28.571
userid, idIoTagent, quality, 586, sample_timestamp, 10:03:26, received timestamp, 16/07:03:52, Message length, 25.222
userid, idIoTagent, quality, 543, sample_timestamp, 10:03:38, received timestamp, 16/07:03:52, Message length, 25.222
userid, idIoTagent, quality, 587, sample_timestamp, 10:03:51, received timestamp, 16/07:03:52, Message length, 25.222
userid, idIoTagent, quality, 559, sample_timestamp, 10:04:06, received timestamp, 16/07:04:31, Message length, 24.778
userid, idIoTagent, quality, 545, sample_timestamp, 10:04:19, received timestamp, 16/07:04:31, Message length, 24.778
userid, idIoTagent, quality, 531, sample_timestamp, 10:04:30, received timestamp, 16/07:04:31, Message length, 24.778
userid, idIoTagent, quality, 552, sample_timestamp, 09:18:19, received timestamp, 16/07:09:57, Message length, 20.067
userid, idIoTagent, quality, 555, sample_timestamp, 09:18:21, received timestamp, 16/07:09:57, Message length, 20.067
