userid, idIoTagent, temp, 24.25, sample_timestamp, 16:23:11, received timestamp, 13/13:23:21, Message length, 169
userid, idIoTagent, temp, 24.07, sample_timestamp, 17:23:55, received timestamp, 13/14:23:56, Message length, 169
userid, idIoTagent, temp, 24.07, sample_timestamp, 17:23:56, received timestamp, 13/14:23:56, Message length, 169
userid, idIoTagent, temp, 24.07, sample_timestamp, 17:23:57, received timestamp, 13/14:24:02, Message length, 169
userid, idIoTagent, temp, 24.07, sample_timestamp, 17:23:58, received timestamp, 13/14:24:02, Message length, 169
userid, idIoTagent, temp, 24.07, sample_timestamp, 17:23:59, received timestamp, 13/14:24:02, Message length, 169
userid, idIoTagent, temp, 24.07, sample_timestamp, 17:24:00, received timestamp, 13/14:24:02, Message length, 169
userid, idIoTagent, temp, 24.07, sample_timestamp, 17:24:01, received timestamp, 13/14:24:02, Message length, 169
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:32:49, received timestamp, 13/14:32:53, Message length, 300
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:32:50, received timestamp, 13/14:32:53, Message length, 300
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:32:50, received timestamp, 13/14:32:53, Message length, 300
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:32:51, received timestamp, 13/14:32:53, Message length, 300
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:32:52, received timestamp, 13/14:32:53, Message length, 300
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:32:53, received timestamp, 13/14:32:58, Message length, 310
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:32:54, received timestamp, 13/14:32:58, Message length, 310
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:32:55, received timestamp, 13/14:32:58, Message length, 310
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:32:56, received timestamp, 13/14:32:58, Message length, 310
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:32:57, received timestamp, 13/14:32:58, Message length, 310
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:32:59, received timestamp, 13/14:33:05, Message length, 316
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:00, received timestamp, 13/14:33:05, Message length, 316
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:01, received timestamp, 13/14:33:05, Message length, 316
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:02, received timestamp, 13/14:33:05, Message length, 316
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:04, received timestamp, 13/14:33:05, Message length, 316
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:05, received timestamp, 13/14:33:11, Message length, 318
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:06, received timestamp, 13/14:33:11, Message length, 318
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:08, received timestamp, 13/14:33:11, Message length, 318
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:09, received timestamp, 13/14:33:11, Message length, 318
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:11, received timestamp, 13/14:33:11, Message length, 318
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:12, received timestamp, 13/14:33:15, Message length, 317
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:12, received timestamp, 13/14:33:15, Message length, 317
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:13, received timestamp, 13/14:33:15, Message length, 317
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:14, received timestamp, 13/14:33:15, Message length, 317
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:15, received timestamp, 13/14:33:15, Message length, 317
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:15, received timestamp, 13/14:33:20, Message length, 315
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:16, received timestamp, 13/14:33:20, Message length, 315
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:17, received timestamp, 13/14:33:20, Message length, 315
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:18, received timestamp, 13/14:33:20, Message length, 315
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:19, received timestamp, 13/14:33:20, Message length, 315
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:20, received timestamp, 13/14:33:26, Message length, 312
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:21, received timestamp, 13/14:33:26, Message length, 312
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:23, received timestamp, 13/14:33:26, Message length, 312
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:24, received timestamp, 13/14:33:26, Message length, 312
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:25, received timestamp, 13/14:33:26, Message length, 312
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:26, received timestamp, 13/14:33:33, Message length, 314
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:27, received timestamp, 13/14:33:33, Message length, 314
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:29, received timestamp, 13/14:33:33, Message length, 314
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:30, received timestamp, 13/14:33:33, Message length, 314
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:32, received timestamp, 13/14:33:33, Message length, 314
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:33, received timestamp, 13/14:33:38, Message length, 314
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:35, received timestamp, 13/14:33:38, Message length, 314
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:36, received timestamp, 13/14:33:38, Message length, 314
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:37, received timestamp, 13/14:33:38, Message length, 314
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:37, received timestamp, 13/14:33:38, Message length, 314
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:38, received timestamp, 13/14:33:42, Message length, 315
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:39, received timestamp, 13/14:33:42, Message length, 315
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:40, received timestamp, 13/14:33:42, Message length, 315
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:41, received timestamp, 13/14:33:42, Message length, 315
userid, idIoTagent, temp, 24.11, sample_timestamp, 17:33:42, received timestamp, 13/14:33:42, Message length, 315
userid, idIoTagent, temp, 24.84, sample_timestamp, 17:34:05, received timestamp, 13/14:34:09, Message length, 317
userid, idIoTagent, temp, 24.84, sample_timestamp, 17:34:06, received timestamp, 13/14:34:09, Message length, 317
userid, idIoTagent, temp, 24.84, sample_timestamp, 17:34:07, received timestamp, 13/14:34:09, Message length, 317
userid, idIoTagent, temp, 24.84, sample_timestamp, 17:34:08, received timestamp, 13/14:34:09, Message length, 317
userid, idIoTagent, temp, 24.84, sample_timestamp, 17:34:09, received timestamp, 13/14:34:09, Message length, 317
userid, idIoTagent, temp, 24.84, sample_timestamp, 17:34:10, received timestamp, 13/14:34:15, Message length, 315
userid, idIoTagent, temp, 24.84, sample_timestamp, 17:34:11, received timestamp, 13/14:34:15, Message length, 315
userid, idIoTagent, temp, 24.84, sample_timestamp, 17:34:12, received timestamp, 13/14:34:15, Message length, 315
userid, idIoTagent, temp, 24.84, sample_timestamp, 17:34:13, received timestamp, 13/14:34:15, Message length, 315
userid, idIoTagent, temp, 24.84, sample_timestamp, 17:34:14, received timestamp, 13/14:34:15, Message length, 315
userid, idIoTagent, temp, 24.84, sample_timestamp, 17:34:15, received timestamp, 13/14:34:21, Message length, 313
userid, idIoTagent, temp, 24.84, sample_timestamp, 17:34:16, received timestamp, 13/14:34:21, Message length, 313
userid, idIoTagent, temp, 24.84, sample_timestamp, 17:34:18, received timestamp, 13/14:34:21, Message length, 313
userid, idIoTagent, temp, 24.84, sample_timestamp, 17:34:19, received timestamp, 13/14:34:21, Message length, 313
userid, idIoTagent, temp, 24.84, sample_timestamp, 17:34:20, received timestamp, 13/14:34:21, Message length, 313
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:43:56, received timestamp, 13/14:44:00, Message length, 301
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:43:57, received timestamp, 13/14:44:00, Message length, 301
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:43:57, received timestamp, 13/14:44:00, Message length, 301
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:43:58, received timestamp, 13/14:44:00, Message length, 301
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:43:59, received timestamp, 13/14:44:00, Message length, 301
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:00, received timestamp, 13/14:44:05, Message length, 315
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:01, received timestamp, 13/14:44:05, Message length, 315
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:02, received timestamp, 13/14:44:05, Message length, 315
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:03, received timestamp, 13/14:44:05, Message length, 315
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:05, received timestamp, 13/14:44:05, Message length, 315
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:06, received timestamp, 13/14:44:12, Message length, 314
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:07, received timestamp, 13/14:44:12, Message length, 314
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:08, received timestamp, 13/14:44:12, Message length, 314
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:09, received timestamp, 13/14:44:12, Message length, 314
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:11, received timestamp, 13/14:44:12, Message length, 314
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:12, received timestamp, 13/14:44:18, Message length, 301
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:14, received timestamp, 13/14:44:18, Message length, 301
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:15, received timestamp, 13/14:44:18, Message length, 301
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:16, received timestamp, 13/14:44:18, Message length, 301
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:18, received timestamp, 13/14:44:18, Message length, 301
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:19, received timestamp, 13/14:44:22, Message length, 300
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:19, received timestamp, 13/14:44:22, Message length, 300
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:20, received timestamp, 13/14:44:22, Message length, 300
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:21, received timestamp, 13/14:44:22, Message length, 300
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:22, received timestamp, 13/14:44:22, Message length, 300
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:23, received timestamp, 13/14:44:27, Message length, 313
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:23, received timestamp, 13/14:44:27, Message length, 313
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:24, received timestamp, 13/14:44:27, Message length, 313
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:25, received timestamp, 13/14:44:27, Message length, 313
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:26, received timestamp, 13/14:44:27, Message length, 313
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:27, received timestamp, 13/14:44:33, Message length, 310
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:29, received timestamp, 13/14:44:33, Message length, 310
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:30, received timestamp, 13/14:44:33, Message length, 310
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:31, received timestamp, 13/14:44:33, Message length, 310
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:32, received timestamp, 13/14:44:33, Message length, 310
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:33, received timestamp, 13/14:44:40, Message length, 312
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:35, received timestamp, 13/14:44:40, Message length, 312
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:36, received timestamp, 13/14:44:40, Message length, 312
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:37, received timestamp, 13/14:44:40, Message length, 312
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:39, received timestamp, 13/14:44:40, Message length, 312
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:40, received timestamp, 13/14:44:45, Message length, 312
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:42, received timestamp, 13/14:44:45, Message length, 312
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:43, received timestamp, 13/14:44:45, Message length, 312
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:44, received timestamp, 13/14:44:45, Message length, 312
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:45, received timestamp, 13/14:44:45, Message length, 312
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:45, received timestamp, 13/14:44:49, Message length, 313
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:46, received timestamp, 13/14:44:49, Message length, 313
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:47, received timestamp, 13/14:44:49, Message length, 313
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:48, received timestamp, 13/14:44:49, Message length, 313
userid, idIoTagent, temp, 24.12, sample_timestamp, 17:44:49, received timestamp, 13/14:44:49, Message length, 313
userid, idIoTagent, temp, 24.25, sample_timestamp, 17:45:09, received timestamp, 13/14:45:13, Message length, 316
userid, idIoTagent, temp, 24.25, sample_timestamp, 17:45:10, received timestamp, 13/14:45:13, Message length, 316
userid, idIoTagent, temp, 24.25, sample_timestamp, 17:45:11, received timestamp, 13/14:45:13, Message length, 316
userid, idIoTagent, temp, 24.25, sample_timestamp, 17:45:12, received timestamp, 13/14:45:13, Message length, 316
userid, idIoTagent, temp, 24.25, sample_timestamp, 17:45:13, received timestamp, 13/14:45:13, Message length, 316
userid, idIoTagent, temp, 24.25, sample_timestamp, 17:45:14, received timestamp, 13/14:45:19, Message length, 315
userid, idIoTagent, temp, 24.25, sample_timestamp, 17:45:15, received timestamp, 13/14:45:19, Message length, 315
userid, idIoTagent, temp, 24.25, sample_timestamp, 17:45:16, received timestamp, 13/14:45:19, Message length, 315
userid, idIoTagent, temp, 24.25, sample_timestamp, 17:45:17, received timestamp, 13/14:45:19, Message length, 315
userid, idIoTagent, temp, 24.25, sample_timestamp, 17:45:18, received timestamp, 13/14:45:19, Message length, 315
userid, idIoTagent, temp, 24.25, sample_timestamp, 17:45:19, received timestamp, 13/14:45:25, Message length, 313
userid, idIoTagent, temp, 24.25, sample_timestamp, 17:45:21, received timestamp, 13/14:45:25, Message length, 313
userid, idIoTagent, temp, 24.25, sample_timestamp, 17:45:22, received timestamp, 13/14:45:25, Message length, 313
userid, idIoTagent, temp, 24.25, sample_timestamp, 17:45:23, received timestamp, 13/14:45:25, Message length, 313
userid, idIoTagent, temp, 24.25, sample_timestamp, 17:45:24, received timestamp, 13/14:45:25, Message length, 313
userid, idIoTagent, temp, 24.25, sample_timestamp, 17:45:26, received timestamp, 13/14:45:32, Message length, 313
userid, idIoTagent, temp, 24.25, sample_timestamp, 17:45:27, received timestamp, 13/14:45:32, Message length, 313
userid, idIoTagent, temp, 24.25, sample_timestamp, 17:45:29, received timestamp, 13/14:45:32, Message length, 313
userid, idIoTagent, temp, 24.25, sample_timestamp, 17:45:30, received timestamp, 13/14:45:32, Message length, 313
userid, idIoTagent, temp, 24.25, sample_timestamp, 17:45:32, received timestamp, 13/14:45:32, Message length, 313
userid, idIoTagent, temp, 24.25, sample_timestamp, 17:45:32, received timestamp, 13/14:45:36, Message length, 311
